category,genres,numVotes,runtimeMinutes,startYear,averageRating
actress,Romance,0.0003402745286286329,0.1074766355140187,0.13333333333333286,0.732394366197183
actor,Comedy,0.0003402745286286329,0.1074766355140187,0.13333333333333286,0.732394366197183
actor,Romance,0.0003402745286286329,0.1074766355140187,0.13333333333333286,0.732394366197183
director,Comedy,0.0003402745286286329,0.1074766355140187,0.13333333333333286,0.732394366197183
director,Romance,0.0003402745286286329,0.1074766355140187,0.13333333333333286,0.732394366197183
writer,Comedy,0.0003402745286286329,0.1074766355140187,0.13333333333333286,0.732394366197183
writer,Romance,0.0003402745286286329,0.1074766355140187,0.13333333333333286,0.732394366197183
writer,Drama,0.00040337488764630516,0.13084112149532712,0.1444444444444457,0.5352112676056338
writer,Romance,0.00040337488764630516,0.13084112149532712,0.1444444444444457,0.5352112676056338
actor,Drama,0.00040337488764630516,0.13084112149532712,0.1444444444444457,0.5352112676056338
actor,Romance,0.00040337488764630516,0.13084112149532712,0.1444444444444457,0.5352112676056338
actress,Drama,0.00040337488764630516,0.13084112149532712,0.1444444444444457,0.5352112676056338
actress,Romance,0.00040337488764630516,0.13084112149532712,0.1444444444444457,0.5352112676056338
director,Drama,0.00040337488764630516,0.13084112149532712,0.1444444444444457,0.5352112676056338
director,Romance,0.00040337488764630516,0.13084112149532712,0.1444444444444457,0.5352112676056338
actress,Crime,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
actress,Drama,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
actress,Music,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
actor,Crime,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
actor,Drama,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
actor,Music,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
director,Crime,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
director,Drama,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
director,Music,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
writer,Crime,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
writer,Drama,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
writer,Music,0.0002986750326836489,0.0,0.1444444444444457,0.4929577464788732
writer,Drama,0.000511814023143342,0.18224299065420557,0.1444444444444457,0.7183098591549293
writer,Romance,0.000511814023143342,0.18224299065420557,0.1444444444444457,0.7183098591549293
actress,Drama,0.000511814023143342,0.18224299065420557,0.1444444444444457,0.7183098591549293
actress,Romance,0.000511814023143342,0.18224299065420557,0.1444444444444457,0.7183098591549293
actor,Drama,0.000511814023143342,0.18224299065420557,0.1444444444444457,0.7183098591549293
actor,Romance,0.000511814023143342,0.18224299065420557,0.1444444444444457,0.7183098591549293
director,Drama,0.000511814023143342,0.18224299065420557,0.1444444444444457,0.7183098591549293
director,Romance,0.000511814023143342,0.18224299065420557,0.1444444444444457,0.7183098591549293
writer,Drama,0.000669331215654124,0.03738317757009346,0.1444444444444457,0.704225352112676
writer,Mystery,0.000669331215654124,0.03738317757009346,0.1444444444444457,0.704225352112676
actor,Drama,0.000669331215654124,0.03738317757009346,0.1444444444444457,0.704225352112676
actor,Mystery,0.000669331215654124,0.03738317757009346,0.1444444444444457,0.704225352112676
actress,Drama,0.000669331215654124,0.03738317757009346,0.1444444444444457,0.704225352112676
actress,Mystery,0.000669331215654124,0.03738317757009346,0.1444444444444457,0.704225352112676
director,Drama,0.000669331215654124,0.03738317757009346,0.1444444444444457,0.704225352112676
director,Mystery,0.000669331215654124,0.03738317757009346,0.1444444444444457,0.704225352112676
writer,Drama,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
writer,Musical,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
writer,Romance,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
actress,Drama,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
actress,Musical,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
actress,Romance,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
actor,Drama,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
actor,Musical,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
actor,Romance,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
director,Drama,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
director,Musical,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
director,Romance,0.002746501552502537,0.2009345794392523,0.155555555555555,0.4929577464788732
actress,Adventure,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
actress,Music,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
actress,Romance,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
actor,Adventure,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
actor,Music,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
actor,Romance,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
director,Adventure,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
director,Music,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
director,Romance,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
writer,Adventure,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
writer,Music,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
writer,Romance,0.0003033491333516246,0.3878504672897196,0.155555555555555,0.5492957746478873
writer,Drama,0.002098203789854304,0.3271028037383178,0.16666666666666785,0.732394366197183
writer,War,0.002098203789854304,0.3271028037383178,0.16666666666666785,0.732394366197183
actor,Drama,0.002098203789854304,0.3271028037383178,0.16666666666666785,0.732394366197183
actor,War,0.002098203789854304,0.3271028037383178,0.16666666666666785,0.732394366197183
actress,Drama,0.002098203789854304,0.3271028037383178,0.16666666666666785,0.732394366197183
actress,War,0.002098203789854304,0.3271028037383178,0.16666666666666785,0.732394366197183
director,Drama,0.002098203789854304,0.3271028037383178,0.16666666666666785,0.732394366197183
director,War,0.002098203789854304,0.3271028037383178,0.16666666666666785,0.732394366197183
actor,Comedy,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
actor,Drama,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
actor,Romance,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
actress,Comedy,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
actress,Drama,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
actress,Romance,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
writer,Comedy,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
writer,Drama,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
writer,Romance,0.07064108562531755,0.14018691588785048,0.17777777777777715,0.8873239436619715
writer,Fantasy,0.019641038416900798,0.08411214953271029,0.17777777777777715,0.7464788732394365
writer,Horror,0.019641038416900798,0.08411214953271029,0.17777777777777715,0.7464788732394365
actor,Fantasy,0.019641038416900798,0.08411214953271029,0.17777777777777715,0.7464788732394365
actor,Horror,0.019641038416900798,0.08411214953271029,0.17777777777777715,0.7464788732394365
actress,Fantasy,0.019641038416900798,0.08411214953271029,0.17777777777777715,0.7464788732394365
actress,Horror,0.019641038416900798,0.08411214953271029,0.17777777777777715,0.7464788732394365
director,Fantasy,0.019641038416900798,0.08411214953271029,0.17777777777777715,0.7464788732394365
director,Horror,0.019641038416900798,0.08411214953271029,0.17777777777777715,0.7464788732394365
writer,Drama,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
writer,Horror,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
writer,Sci-Fi,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
actor,Drama,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
actor,Horror,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
actor,Sci-Fi,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
actress,Drama,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
actress,Horror,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
actress,Sci-Fi,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
director,Drama,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
director,Horror,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
director,Sci-Fi,0.02786558595227089,0.060747663551401876,0.17777777777777715,0.788732394366197
actor,Drama,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
actor,Romance,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
actor,War,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
actress,Drama,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
actress,Romance,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
actress,War,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
director,Drama,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
director,Romance,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
director,War,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
writer,Drama,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
writer,Romance,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
writer,War,0.002114563142192219,0.1074766355140187,0.18888888888889,0.6056338028169013
actress,Drama,0.0074463097741521295,0.2570093457943925,0.18888888888889,0.732394366197183
actress,Romance,0.0074463097741521295,0.2570093457943925,0.18888888888889,0.732394366197183
actor,Drama,0.0074463097741521295,0.2570093457943925,0.18888888888889,0.732394366197183
actor,Romance,0.0074463097741521295,0.2570093457943925,0.18888888888889,0.732394366197183
director,Drama,0.0074463097741521295,0.2570093457943925,0.18888888888889,0.732394366197183
director,Romance,0.0074463097741521295,0.2570093457943925,0.18888888888889,0.732394366197183
writer,Drama,0.0074463097741521295,0.2570093457943925,0.18888888888889,0.732394366197183
writer,Romance,0.0074463097741521295,0.2570093457943925,0.18888888888889,0.732394366197183
actress,Crime,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
actress,Drama,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
actress,Romance,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
actor,Crime,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
actor,Drama,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
actor,Romance,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
director,Crime,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
director,Drama,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
director,Romance,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
writer,Crime,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
writer,Drama,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
writer,Romance,0.0014232636533986086,0.14953271028037385,0.17777777777777715,0.6197183098591548
writer,Action,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
writer,Crime,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
writer,Drama,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
actor,Action,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
actor,Crime,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
actor,Drama,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
actress,Action,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
actress,Crime,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
actress,Drama,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
director,Action,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
director,Crime,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
director,Drama,0.010858870671841207,0.16822429906542058,0.18888888888889,0.788732394366197
actress,Drama,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
actress,Romance,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
actress,War,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
actor,Drama,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
actor,Romance,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
actor,War,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
director,Drama,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
director,Romance,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
director,War,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
writer,Drama,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
writer,Romance,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
writer,War,0.0018934781805969667,0.2570093457943925,0.1999999999999993,0.5211267605633803
actress,Comedy,1.1217841603141741e-05,0.05607476635514019,0.1999999999999993,0.7183098591549293
actress,Music,1.1217841603141741e-05,0.05607476635514019,0.1999999999999993,0.7183098591549293
actor,Comedy,1.1217841603141741e-05,0.05607476635514019,0.1999999999999993,0.7183098591549293
actor,Music,1.1217841603141741e-05,0.05607476635514019,0.1999999999999993,0.7183098591549293
director,Comedy,1.1217841603141741e-05,0.05607476635514019,0.1999999999999993,0.7183098591549293
director,Music,1.1217841603141741e-05,0.05607476635514019,0.1999999999999993,0.7183098591549293
writer,Comedy,1.1217841603141741e-05,0.05607476635514019,0.1999999999999993,0.7183098591549293
writer,Music,1.1217841603141741e-05,0.05607476635514019,0.1999999999999993,0.7183098591549293
actor,Comedy,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
actor,Musical,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
actor,Romance,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
actress,Comedy,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
actress,Musical,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
actress,Romance,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
director,Comedy,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
director,Musical,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
director,Romance,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
writer,Comedy,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
writer,Musical,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
writer,Romance,0.004596043186820532,0.14953271028037385,0.1999999999999993,0.732394366197183
actress,Comedy,0.0012592027199526607,0.14018691588785048,0.1999999999999993,0.6619718309859155
actress,Musical,0.0012592027199526607,0.14018691588785048,0.1999999999999993,0.6619718309859155
actress,Romance,0.0012592027199526607,0.14018691588785048,0.1999999999999993,0.6619718309859155
actor,Comedy,0.0012592027199526607,0.14018691588785048,0.1999999999999993,0.6619718309859155
actor,Musical,0.0012592027199526607,0.14018691588785048,0.1999999999999993,0.6619718309859155
actor,Romance,0.0012592027199526607,0.14018691588785048,0.1999999999999993,0.6619718309859155
