titleId,title,averageRating,numVotes,nconst,category,revenue,genres,primaryName
tt0120681,From Hell,0.696969697,0.08926365,nm0400441,director,0.085557796,Horror,Allen Hughes
tt0120681,From Hell,0.696969697,0.08926365,nm0400441,director,0.085557796,Mystery,Allen Hughes
tt0120681,From Hell,0.696969697,0.08926365,nm0400441,director,0.085557796,Thriller,Allen Hughes
tt0120681,Jack,0.696969697,0.08926365,nm0600872,writer,0.085557796,Horror,Alan Moore
tt0120681,Jack,0.696969697,0.08926365,nm0600872,writer,0.085557796,Mystery,Alan Moore
tt0120681,Jack,0.696969697,0.08926365,nm0600872,writer,0.085557796,Thriller,Alan Moore
tt0120681,From Hell,0.696969697,0.08926365,nm0600872,writer,0.085557796,Horror,Alan Moore
tt0120681,From Hell,0.696969697,0.08926365,nm0600872,writer,0.085557796,Mystery,Alan Moore
tt0120681,From Hell,0.696969697,0.08926365,nm0600872,writer,0.085557796,Thriller,Alan Moore
tt0120681,Jack,0.696969697,0.08926365,nm0132427,writer,0.085557796,Horror,Eddie Campbell
tt0120681,Jack,0.696969697,0.08926365,nm0132427,writer,0.085557796,Mystery,Eddie Campbell
tt0120681,Jack,0.696969697,0.08926365,nm0132427,writer,0.085557796,Thriller,Eddie Campbell
tt0120681,From Hell,0.696969697,0.08926365,nm0132427,writer,0.085557796,Horror,Eddie Campbell
tt0120681,From Hell,0.696969697,0.08926365,nm0132427,writer,0.085557796,Mystery,Eddie Campbell
tt0120681,From Hell,0.696969697,0.08926365,nm0132427,writer,0.085557796,Thriller,Eddie Campbell
tt0120681,Jack,0.696969697,0.08926365,nm0371249,writer,0.085557796,Horror,Terry Hayes
tt0120681,Jack,0.696969697,0.08926365,nm0371249,writer,0.085557796,Mystery,Terry Hayes
tt0120681,Jack,0.696969697,0.08926365,nm0371249,writer,0.085557796,Thriller,Terry Hayes
tt0120681,From Hell,0.696969697,0.08926365,nm0371249,writer,0.085557796,Horror,Terry Hayes
tt0120681,From Hell,0.696969697,0.08926365,nm0371249,writer,0.085557796,Mystery,Terry Hayes
tt0120681,From Hell,0.696969697,0.08926365,nm0371249,writer,0.085557796,Thriller,Terry Hayes
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0000704,actor,1,Adventure,Elijah Wood
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0000704,actor,1,Drama,Elijah Wood
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0000704,actor,1,Fantasy,Elijah Wood
tt0120737,The Fellowship of the Ring,1,1,nm0000704,actor,1,Adventure,Elijah Wood
tt0120737,The Fellowship of the Ring,1,1,nm0000704,actor,1,Drama,Elijah Wood
tt0120737,The Fellowship of the Ring,1,1,nm0000704,actor,1,Fantasy,Elijah Wood
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0000704,actor,1,Adventure,Elijah Wood
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0000704,actor,1,Drama,Elijah Wood
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0000704,actor,1,Fantasy,Elijah Wood
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0005212,actor,1,Adventure,Ian McKellen
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0005212,actor,1,Drama,Ian McKellen
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0005212,actor,1,Fantasy,Ian McKellen
tt0120737,The Fellowship of the Ring,1,1,nm0005212,actor,1,Adventure,Ian McKellen
tt0120737,The Fellowship of the Ring,1,1,nm0005212,actor,1,Drama,Ian McKellen
tt0120737,The Fellowship of the Ring,1,1,nm0005212,actor,1,Fantasy,Ian McKellen
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0005212,actor,1,Adventure,Ian McKellen
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0005212,actor,1,Drama,Ian McKellen
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0005212,actor,1,Fantasy,Ian McKellen
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0089217,actor,1,Adventure,Orlando Bloom
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0089217,actor,1,Drama,Orlando Bloom
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0089217,actor,1,Fantasy,Orlando Bloom
tt0120737,The Fellowship of the Ring,1,1,nm0089217,actor,1,Adventure,Orlando Bloom
tt0120737,The Fellowship of the Ring,1,1,nm0089217,actor,1,Drama,Orlando Bloom
