tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0000364,5.4,110,short,Panorama of Esplanade by Night,Panorama of Esplanade by Night,0,1901,\N,1,Short
tt0000368,7.0,8,short,Little Red Riding Hood,Le petit chaperon rouge,0,1901,\N,\N,Fantasy
tt0000368,7.0,8,short,Little Red Riding Hood,Le petit chaperon rouge,0,1901,\N,\N,Short
tt0000370,5.5,314,short,Scrooge; or Marley's Ghost,Scrooge; or Marley's Ghost,0,1901,\N,6,Drama
tt0000370,5.5,314,short,Scrooge; or Marley's Ghost,Scrooge; or Marley's Ghost,0,1901,\N,6,Fantasy
tt0000370,5.5,314,short,Scrooge; or Marley's Ghost,Scrooge; or Marley's Ghost,0,1901,\N,6,Short
tt0000373,6.1,45,short,The Devil's Seven Castles,Les sept chÃ¢teaux du diable,0,1904,\N,11,Drama
tt0000373,6.1,45,short,The Devil's Seven Castles,Les sept chÃ¢teaux du diable,0,1904,\N,11,Horror
tt0000373,6.1,45,short,The Devil's Seven Castles,Les sept chÃ¢teaux du diable,0,1904,\N,11,Short
tt0000376,7.8,6,short,A tÃ¡ncz,A tÃ¡ncz,0,1901,\N,\N,Documentary
tt0000376,7.8,6,short,A tÃ¡ncz,A tÃ¡ncz,0,1901,\N,\N,Short
tt0000377,6.5,84,short,Undressing Extraordinary,Undressing Extraordinary,0,1901,\N,3,Comedy
tt0000377,6.5,84,short,Undressing Extraordinary,Undressing Extraordinary,0,1901,\N,3,Short
tt0000379,5.2,6,short,Visita de la escuadra inglesa a Barcelona,Visita de la escuadra inglesa a Barcelona,0,1901,\N,6,Documentary
tt0000379,5.2,6,short,Visita de la escuadra inglesa a Barcelona,Visita de la escuadra inglesa a Barcelona,0,1901,\N,6,Short
tt0000380,7.2,13,short,Sleeping Beauty,La belle au bois dormant,0,1903,\N,\N,Drama
tt0000380,7.2,13,short,Sleeping Beauty,La belle au bois dormant,0,1903,\N,\N,Fantasy
tt0000380,7.2,13,short,Sleeping Beauty,La belle au bois dormant,0,1903,\N,\N,Short
tt0000381,4.1,8,short,Buffalo Bill's Wild West Show,Buffalo Bill's Wild West Show,0,1902,\N,\N,News
tt0000381,4.1,8,short,Buffalo Bill's Wild West Show,Buffalo Bill's Wild West Show,0,1902,\N,\N,Short
tt0000384,5.8,163,short,Les chiens savants,Les chiens savants,0,1902,\N,3,Documentary
tt0000384,5.8,163,short,Les chiens savants,Les chiens savants,0,1902,\N,3,Short
tt0000387,5.2,248,short,The Coronation of King Edward VII,The Coronation of Edward VII,0,1902,\N,4,History
tt0000387,5.2,248,short,The Coronation of King Edward VII,The Coronation of Edward VII,0,1902,\N,4,Short
tt0000388,5.2,85,short,Danse excentrique,Danse excentrique,0,1902,\N,\N,Short
tt0000399,6.1,602,short,Jack and the Beanstalk,Jack and the Beanstalk,0,1902,\N,10,Fantasy
tt0000399,6.1,602,short,Jack and the Beanstalk,Jack and the Beanstalk,0,1902,\N,10,Short
tt0000400,7.0,9,short,Le lion savant,Le lion savant,0,1902,\N,\N,Comedy
tt0000400,7.0,9,short,Le lion savant,Le lion savant,0,1902,\N,\N,Short
tt0000406,6.2,18,short,The Prince of Darkness,The Prince of Darkness,0,1900,\N,\N,Horror
tt0000406,6.2,18,short,The Prince of Darkness,The Prince of Darkness,0,1900,\N,\N,Short
tt0000407,3.8,24,short,ProcesiÃ³n de las hijas de MarÃ­a de la parroquia de Sans,ProcesiÃ³n de las hijas de MarÃ­a de la parroquia de Sans,0,1902,\N,\N,Documentary
tt0000407,3.8,24,short,ProcesiÃ³n de las hijas de MarÃ­a de la parroquia de Sans,ProcesiÃ³n de las hijas de MarÃ­a de la parroquia de Sans,0,1902,\N,\N,Short
tt0000409,5.2,144,short,Midwife to the Upper Classes,Sage-femme de premiÃ¨re classe,0,1902,\N,4,Comedy
tt0000409,5.2,144,short,Midwife to the Upper Classes,Sage-femme de premiÃ¨re classe,0,1902,\N,4,Short
tt0000410,6.7,813,short,Demolishing and Building Up the Star Theatre,Demolishing and Building Up the Star Theatre,0,1901,\N,2,Documentary
tt0000410,6.7,813,short,Demolishing and Building Up the Star Theatre,Demolishing and Building Up the Star Theatre,0,1901,\N,2,Short
tt0000412,4.1,7,short,The Troublesome Fly,The Troublesome Fly,0,1900,\N,\N,Comedy
tt0000412,4.1,7,short,The Troublesome Fly,The Troublesome Fly,0,1900,\N,\N,Horror
tt0000412,4.1,7,short,The Troublesome Fly,The Troublesome Fly,0,1900,\N,\N,Short
tt0000413,5.5,303,short,The Devil's Money Bags,Les trÃ©sors de satan,0,1902,\N,3,Comedy
tt0000413,5.5,303,short,The Devil's Money Bags,Les trÃ©sors de satan,0,1902,\N,3,Fantasy
tt0000413,5.5,303,short,The Devil's Money Bags,Les trÃ©sors de satan,0,1902,\N,3,Horror
tt0000414,5.3,599,short,Uncle Josh at the Moving Picture Show,Uncle Josh at the Moving Picture Show,0,1902,\N,2,Comedy
tt0000414,5.3,599,short,Uncle Josh at the Moving Picture Show,Uncle Josh at the Moving Picture Show,0,1902,\N,2,Short
tt0000416,5.5,93,short,Alcohol and Its Victims,Les victimes de l'alcoolisme,0,1902,\N,4,Drama
tt0000416,5.5,93,short,Alcohol and Its Victims,Les victimes de l'alcoolisme,0,1902,\N,4,Short
tt0000417,8.2,39680,short,A Trip to the Moon,Le voyage dans la lune,0,1902,\N,13,Action
tt0000417,8.2,39680,short,A Trip to the Moon,Le voyage dans la lune,0,1902,\N,13,Adventure
tt0000417,8.2,39680,short,A Trip to the Moon,Le voyage dans la lune,0,1902,\N,13,Comedy
tt0000420,6.3,2163,short,Alice in Wonderland,Alice in Wonderland,0,1903,\N,8,Fantasy
tt0000420,6.3,2163,short,Alice in Wonderland,Alice in Wonderland,0,1903,\N,8,Short
tt0000423,5.5,165,short,The Enchanted Box,La boÃ®te Ã  malice,0,1903,\N,1,Fantasy
tt0000423,5.5,165,short,The Enchanted Box,La boÃ®te Ã  malice,0,1903,\N,1,Short
tt0000425,5.2,10,short,Buffalo Bill's Parade,Buffalo Bill's Parade,0,1903,\N,\N,Documentary
tt0000425,5.2,10,short,Buffalo Bill's Parade,Buffalo Bill's Parade,0,1903,\N,\N,Short
tt0000426,5.6,5,short,Buffalo Bill's Street Parade,Buffalo Bill's Street Parade,0,1903,\N,\N,Documentary
tt0000426,5.6,5,short,Buffalo Bill's Street Parade,Buffalo Bill's Street Parade,0,1903,\N,\N,Short
tt0000430,6.0,557,short,A Chess Dispute,A Chess Dispute,0,1903,\N,1,Comedy
tt0000430,6.0,557,short,A Chess Dispute,A Chess Dispute,0,1903,\N,1,Short
tt0000432,5.6,147,short,How Monsieur Takes His Bath,Comment monsieur prend son bain,0,1903,\N,1,Comedy
tt0000432,5.6,147,short,How Monsieur Takes His Bath,Comment monsieur prend son bain,0,1903,\N,1,Short
tt0000436,6.2,414,short,An Extraordinary Cab Accident,An Extraordinary Cab Accident,0,1903,\N,1,Comedy
tt0000436,6.2,414,short,An Extraordinary Cab Accident,An Extraordinary Cab Accident,0,1903,\N,1,Short
tt0000437,5.1,157,short,Faust et MÃ©phistophÃ©lÃ¨s,Faust et MÃ©phistophÃ©lÃ¨s,0,1903,\N,2,Drama
tt0000437,5.1,157,short,Faust et MÃ©phistophÃ©lÃ¨s,Faust et MÃ©phistophÃ©lÃ¨s,0,1903,\N,2,Horror
tt0000437,5.1,157,short,Faust et MÃ©phistophÃ©lÃ¨s,Faust et MÃ©phistophÃ©lÃ¨s,0,1903,\N,2,Short
tt0000439,7.3,15511,short,The Great Train Robbery,The Great Train Robbery,0,1903,\N,11,Action
tt0000439,7.3,15511,short,The Great Train Robbery,The Great Train Robbery,0,1903,\N,11,Crime
tt0000439,7.3,15511,short,The Great Train Robbery,The Great Train Robbery,0,1903,\N,11,Short
tt0000440,5.4,164,short,La guirlande merveilleuse,La guirlande merveilleuse,0,1903,\N,4,Fantasy
tt0000440,5.4,164,short,La guirlande merveilleuse,La guirlande merveilleuse,0,1903,\N,4,Short
tt0000441,7.0,5,short,Gulliver en el paÃ­s de los gigantes,Gulliver en el paÃ­s de los gigantes,0,1903,\N,\N,Short
tt0000442,4.7,46,short,Capital Execution,Henrettelsen,0,1903,\N,\N,Drama
tt0000442,4.7,46,short,Capital Execution,Henrettelsen,0,1903,\N,\N,Short
tt0000446,5.7,6,short,Kit Carson,Kit Carson,0,1903,\N,21,Short
tt0000446,5.7,6,short,Kit Carson,Kit Carson,0,1903,\N,21,Western
tt0000447,6.4,1880,short,Life of an American Fireman,Life of an American Fireman,0,1903,\N,6,Action
tt0000447,6.4,1880,short,Life of an American Fireman,Life of an American Fireman,0,1903,\N,6,Short
tt0000451,6.6,655,short,Mary Jane's Mishap,Mary Jane's Mishap,0,1903,\N,4,Comedy
tt0000451,6.6,655,short,Mary Jane's Mishap,Mary Jane's Mishap,0,1903,\N,4,Short
tt0000452,4.7,77,short,The Messenger Boy's Mistake,The Messenger Boy's Mistake,0,1903,\N,2,Comedy
tt0000452,4.7,77,short,The Messenger Boy's Mistake,The Messenger Boy's Mistake,0,1903,\N,2,Romance
tt0000452,4.7,77,short,The Messenger Boy's Mistake,The Messenger Boy's Mistake,0,1903,\N,2,Short
tt0000455,6.8,1566,short,The Music Lover,Le mÃ©lomane,0,1903,\N,3,Comedy
tt0000455,6.8,1566,short,The Music Lover,Le mÃ©lomane,0,1903,\N,3,Music
tt0000455,6.8,1566,short,The Music Lover,Le mÃ©lomane,0,1903,\N,3,Short
tt0000456,4.1,32,short,N.Y. Fire Department Returning,N.Y. Fire Department Returning,0,1903,\N,\N,Documentary
tt0000456,4.1,32,short,N.Y. Fire Department Returning,N.Y. Fire Department Returning,0,1903,\N,\N,Short
tt0000459,4.4,44,short,"Panorama of Riker's Island, N.Y.","Panorama of Riker's Island, N.Y.",0,1903,\N,2,Documentary
tt0000459,4.4,44,short,"Panorama of Riker's Island, N.Y.","Panorama of Riker's Island, N.Y.",0,1903,\N,2,Short
tt0000464,4.7,312,short,Rip Van Winkle,Rip Van Winkle,0,1903,\N,4,Comedy
tt0000464,4.7,312,short,Rip Van Winkle,Rip Van Winkle,0,1903,\N,4,Short
tt0000465,7.3,1002,short,"Fairyland; or, the Kingdom of the Fairies",Le royaume des fÃ©es,0,1903,\N,16,Adventure
tt0000465,7.3,1002,short,"Fairyland; or, the Kingdom of the Fairies",Le royaume des fÃ©es,0,1903,\N,16,Fantasy
tt0000465,7.3,1002,short,"Fairyland; or, the Kingdom of the Fairies",Le royaume des fÃ©es,0,1903,\N,16,Short
tt0000469,5.8,809,short,The Sick Kitten,The Sick Kitten,0,1903,\N,1,Comedy
tt0000469,5.8,809,short,The Sick Kitten,The Sick Kitten,0,1903,\N,1,Family
tt0000469,5.8,809,short,The Sick Kitten,The Sick Kitten,0,1903,\N,1,Short
tt0000471,5.1,367,short,Uncle Tom's Cabin,Uncle Tom's Cabin,0,1903,\N,13,Drama
tt0000471,5.1,367,short,Uncle Tom's Cabin,Uncle Tom's Cabin,0,1903,\N,13,Short
tt0000472,6.6,11,short,Uncle Tom's Cabin,Uncle Tom's Cabin,0,1903,\N,\N,Drama
tt0000472,6.6,11,short,Uncle Tom's Cabin,Uncle Tom's Cabin,0,1903,\N,\N,Short
tt0000479,5.4,307,short,Rum vs. Cherries,Buy Your Own Cherries,0,1904,\N,4,Drama
tt0000479,5.4,307,short,Rum vs. Cherries,Buy Your Own Cherries,0,1904,\N,4,Short
tt0000480,5.0,143,short,Le coffre enchantÃ©,Le coffre enchantÃ©,0,1904,\N,3,Fantasy
tt0000480,5.0,143,short,Le coffre enchantÃ©,Le coffre enchantÃ©,0,1904,\N,3,Short
tt0000487,7.1,354,short,The Great Train Robbery,The Great Train Robbery,0,1903,\N,12,Short
tt0000487,7.1,354,short,The Great Train Robbery,The Great Train Robbery,0,1903,\N,12,Western
tt0000488,6.9,628,short,The Land Beyond the Sunset,The Land Beyond the Sunset,0,1912,\N,14,Drama
tt0000488,6.9,628,short,The Land Beyond the Sunset,The Land Beyond the Sunset,0,1912,\N,14,Fantasy
tt0000488,6.9,628,short,The Land Beyond the Sunset,The Land Beyond the Sunset,0,1912,\N,14,Short
tt0000491,3.9,35,short,Opening the Williamsburg Bridge,Opening the Williamsburg Bridge,0,1904,\N,\N,News
tt0000491,3.9,35,short,Opening the Williamsburg Bridge,Opening the Williamsburg Bridge,0,1904,\N,\N,Short
tt0000492,4.9,70,short,Personal,Personal,0,1904,\N,6,Comedy
tt0000492,4.9,70,short,Personal,Personal,0,1904,\N,6,Short
tt0000495,6.1,75,short,The Pearl Fisher,Le pÃªcheur de perles,0,1907,\N,12,Fantasy
tt0000495,6.1,75,short,The Pearl Fisher,Le pÃªcheur de perles,0,1907,\N,12,Short
tt0000496,6.2,32,short,Railroad Smashup,Railroad Smashup,0,1904,\N,\N,Action
tt0000496,6.2,32,short,Railroad Smashup,Railroad Smashup,0,1904,\N,\N,Short
tt0000497,5.3,37,short,A Railway Tragedy,A Railway Tragedy,0,1904,\N,5,Crime
tt0000497,5.3,37,short,A Railway Tragedy,A Railway Tragedy,0,1904,\N,5,Short
tt0000498,6.6,930,short,Rescued by Rover,Rescued by Rover,0,1905,\N,7,Drama
tt0000498,6.6,930,short,Rescued by Rover,Rescued by Rover,0,1905,\N,7,Family
tt0000498,6.6,930,short,Rescued by Rover,Rescued by Rover,0,1905,\N,7,Short
tt0000499,7.6,2861,short,The Impossible Voyage,Le voyage Ã  travers l'impossible,0,1904,\N,24,Action
tt0000499,7.6,2861,short,The Impossible Voyage,Le voyage Ã  travers l'impossible,0,1904,\N,24,Adventure
tt0000499,7.6,2861,short,The Impossible Voyage,Le voyage Ã  travers l'impossible,0,1904,\N,24,Family
tt0000501,4.8,22,short,Adventures of Sherlock Holmes,Adventures of Sherlock Holmes,0,1905,\N,\N,Crime
tt0000501,4.8,22,short,Adventures of Sherlock Holmes,Adventures of Sherlock Holmes,0,1905,\N,\N,Drama
tt0000501,4.8,22,short,Adventures of Sherlock Holmes,Adventures of Sherlock Holmes,0,1905,\N,\N,Mystery
tt0000505,8.1,11,short,The Wig Chase,La course Ã  la perruque,0,1906,\N,\N,Comedy
tt0000505,8.1,11,short,The Wig Chase,La course Ã  la perruque,0,1906,\N,\N,Short
tt0000506,5.8,5,short,The Effects of Too Much Scotch,"D.T.'s, or the Effect of Drink",0,1905,\N,\N,Drama
tt0000506,5.8,5,short,The Effects of Too Much Scotch,"D.T.'s, or the Effect of Drink",0,1905,\N,\N,Short
tt0000507,3.8,25,short,Departure of Peary and the Roosevelt from New York,Departure of Peary and the Roosevelt from New York,0,1905,\N,\N,News
tt0000507,3.8,25,short,Departure of Peary and the Roosevelt from New York,Departure of Peary and the Roosevelt from New York,0,1905,\N,\N,Short
tt0000509,6.2,18,short,The Inexperienced Chauffeur,Les dÃ©buts d'un chauffeur,0,1906,\N,\N,Comedy
tt0000509,6.2,18,short,The Inexperienced Chauffeur,Les dÃ©buts d'un chauffeur,0,1906,\N,\N,Short
tt0000511,7.1,21,short,Esmeralda,Esmeralda,0,1905,\N,10,Drama
tt0000511,7.1,21,short,Esmeralda,Esmeralda,0,1905,\N,10,Short
tt0000512,4.5,35,short,Funeral of Hiram Cronk,Funeral of Hiram Cronk,0,1905,\N,\N,News
tt0000512,4.5,35,short,Funeral of Hiram Cronk,Funeral of Hiram Cronk,0,1905,\N,\N,Short
tt0000512,4.5,35,short,Funeral of Hiram Cronk,Funeral of Hiram Cronk,0,1905,\N,\N,War
tt0000515,4.8,59,short,Los guapos del parque,Los guapos del parque,0,1905,\N,6,Comedy
tt0000515,4.8,59,short,Los guapos del parque,Los guapos del parque,0,1905,\N,6,Short
tt0000516,6.6,770,short,The Electric Hotel,El hotel elÃ©ctrico,0,1908,\N,8,Animation
tt0000516,6.6,770,short,The Electric Hotel,El hotel elÃ©ctrico,0,1908,\N,8,Fantasy
tt0000516,6.6,770,short,The Electric Hotel,El hotel elÃ©ctrico,0,1908,\N,8,Sci-Fi
tt0000519,5.7,271,short,The Kleptomaniac,The Kleptomaniac,0,1905,\N,8,Crime
tt0000519,5.7,271,short,The Kleptomaniac,The Kleptomaniac,0,1905,\N,8,Drama
tt0000519,5.7,271,short,The Kleptomaniac,The Kleptomaniac,0,1905,\N,8,Short
tt0000520,6.8,26,short,The Life of Charles Peace,The Life of Charles Peace,0,1905,\N,\N,Biography
tt0000520,6.8,26,short,The Life of Charles Peace,The Life of Charles Peace,0,1905,\N,\N,Crime
tt0000520,6.8,26,short,The Life of Charles Peace,The Life of Charles Peace,0,1905,\N,\N,Short
tt0000521,5.5,223,short,The Little Train Robbery,The Little Train Robbery,0,1905,\N,12,Action
tt0000521,5.5,223,short,The Little Train Robbery,The Little Train Robbery,0,1905,\N,12,Crime
tt0000521,5.5,223,short,The Little Train Robbery,The Little Train Robbery,0,1905,\N,12,Family
tt0000524,5.7,610,short,New York Subway,New York Subway,0,1905,\N,6,Documentary
tt0000524,5.7,610,short,New York Subway,New York Subway,0,1905,\N,6,Short
tt0000525,5.4,29,short,Hanging at Jefferson City,Pendaison Ã  Jefferson City,0,1910,\N,7,Short
tt0000525,5.4,29,short,Hanging at Jefferson City,Pendaison Ã  Jefferson City,0,1910,\N,7,Western
tt0000526,4.3,37,short,Pennsylvania Tunnel Excavation,Pennsylvania Tunnel Excavation,0,1905,\N,\N,Documentary
tt0000526,4.3,37,short,Pennsylvania Tunnel Excavation,Pennsylvania Tunnel Excavation,0,1905,\N,\N,Short
tt0000528,6.7,7,short,"Raffles, the Amateur Cracksman","Raffles, the Amateur Cracksman",0,1905,\N,15,Adventure
tt0000528,6.7,7,short,"Raffles, the Amateur Cracksman","Raffles, the Amateur Cracksman",0,1905,\N,15,Romance
tt0000528,6.7,7,short,"Raffles, the Amateur Cracksman","Raffles, the Amateur Cracksman",0,1905,\N,15,Short
tt0000533,7.2,18,short,The Wooing and Wedding of a Coon,The Wooing and Wedding of a Coon,0,1907,\N,\N,Comedy
tt0000533,7.2,18,short,The Wooing and Wedding of a Coon,The Wooing and Wedding of a Coon,0,1907,\N,\N,Short
tt0000534,6.6,845,short,The '?' Motorist,The '?' Motorist,0,1906,\N,3,Comedy
tt0000534,6.6,845,short,The '?' Motorist,The '?' Motorist,0,1906,\N,3,Fantasy
tt0000534,6.6,845,short,The '?' Motorist,The '?' Motorist,0,1906,\N,3,Sci-Fi
tt0000535,4.9,37,short,The Anarchist's Mother-in-Law,Anarkistens svigermor,0,1906,\N,4,Comedy
tt0000535,4.9,37,short,The Anarchist's Mother-in-Law,Anarkistens svigermor,0,1906,\N,4,Short
tt0000537,4.1,50,short,"Arrival of Emigrants, Ellis Island","Arrival of Emigrants, Ellis Island",0,1906,\N,4,Documentary
tt0000537,4.1,50,short,"Arrival of Emigrants, Ellis Island","Arrival of Emigrants, Ellis Island",0,1906,\N,4,Short
tt0000543,5.2,12,short,Christian IXS bisÃ¦ttelse,Christian IXS bisÃ¦ttelse,0,1906,\N,15,Documentary
tt0000543,5.2,12,short,Christian IXS bisÃ¦ttelse,Christian IXS bisÃ¦ttelse,0,1906,\N,15,Short
tt0000546,6.7,1557,short,Dream of a Rarebit Fiend,Dream of a Rarebit Fiend,0,1906,\N,7,Comedy
tt0000546,6.7,1557,short,Dream of a Rarebit Fiend,Dream of a Rarebit Fiend,0,1906,\N,7,Fantasy
tt0000546,6.7,1557,short,Dream of a Rarebit Fiend,Dream of a Rarebit Fiend,0,1906,\N,7,Short
tt0000548,6.2,5,short,Fiskerliv i Norden,Fiskerliv i Norden,0,1906,\N,\N,Short
tt0000550,4.4,8,short,Proklamationen af Kong Frederik d. VIII,Proklamationen af Kong Frederik d. VIII,0,1906,\N,3,News
tt0000550,4.4,8,short,Proklamationen af Kong Frederik d. VIII,Proklamationen af Kong Frederik d. VIII,0,1906,\N,3,Short
tt0000552,5.8,30,short,The Hand of the Artist,The Hand of the Artist,0,1907,\N,\N,Animation
tt0000552,5.8,30,short,The Hand of the Artist,The Hand of the Artist,0,1907,\N,\N,Short
tt0000553,6.5,239,short,The Haunted Hotel,The Haunted Hotel,0,1907,\N,5,Comedy
tt0000553,6.5,239,short,The Haunted Hotel,The Haunted Hotel,0,1907,\N,5,Fantasy
tt0000553,6.5,239,short,The Haunted Hotel,The Haunted Hotel,0,1907,\N,5,Horror
tt0000554,6.1,993,short,Humorous Phases of Funny Faces,Humorous Phases of Funny Faces,0,1906,\N,3,Animation
tt0000554,6.1,993,short,Humorous Phases of Funny Faces,Humorous Phases of Funny Faces,0,1906,\N,3,Comedy
tt0000554,6.1,993,short,Humorous Phases of Funny Faces,Humorous Phases of Funny Faces,0,1906,\N,3,Family
tt0000555,5.4,10,short,Den hvide slavinde,Den hvide slavinde,0,1907,\N,\N,Short
tt0000557,4.7,86,short,Kathleen Mavourneen,Kathleen Mavourneen,0,1906,\N,15,Drama
tt0000557,4.7,86,short,Kathleen Mavourneen,Kathleen Mavourneen,0,1906,\N,15,Romance
tt0000557,4.7,86,short,Kathleen Mavourneen,Kathleen Mavourneen,0,1906,\N,15,Short
tt0000561,5.5,24,short,The Life of a Cowboy,The Life of a Cowboy,0,1906,\N,13,Short
tt0000561,5.5,24,short,The Life of a Cowboy,The Life of a Cowboy,0,1906,\N,13,Western
tt0000565,6.3,401,short,The Night Before Christmas,The Night Before Christmas,0,1905,\N,9,Animation
tt0000565,6.3,401,short,The Night Before Christmas,The Night Before Christmas,0,1905,\N,9,Family
tt0000565,6.3,401,short,The Night Before Christmas,The Night Before Christmas,0,1905,\N,9,Fantasy
tt0000567,6.7,815,short,The 400 Tricks of the Devil,Les quatre cents farces du diable,0,1906,\N,17,Fantasy
tt0000567,6.7,815,short,The 400 Tricks of the Devil,Les quatre cents farces du diable,0,1906,\N,17,Horror
tt0000567,6.7,815,short,The 400 Tricks of the Devil,Les quatre cents farces du diable,0,1906,\N,17,Short
tt0000570,4.1,31,short,San Francisco Disaster,San Francisco Disaster,0,1906,\N,3,Documentary
tt0000570,4.1,31,short,San Francisco Disaster,San Francisco Disaster,0,1906,\N,3,Short
tt0000571,6.9,47,short,The San Francisco Earthquake,The San Francisco Earthquake,0,1906,\N,14,Documentary
tt0000571,6.9,47,short,The San Francisco Earthquake,The San Francisco Earthquake,0,1906,\N,14,History
tt0000571,6.9,47,short,The San Francisco Earthquake,The San Francisco Earthquake,0,1906,\N,14,Short
tt0000574,6.1,529,movie,The Story of the Kelly Gang,The Story of the Kelly Gang,0,1906,\N,70,Biography
tt0000574,6.1,529,movie,The Story of the Kelly Gang,The Story of the Kelly Gang,0,1906,\N,70,Crime
tt0000574,6.1,529,movie,The Story of the Kelly Gang,The Story of the Kelly Gang,0,1906,\N,70,Drama
tt0000575,5.9,356,short,"20,000 Leagues Under the Sea",20000 lieues sous les mers,0,1907,\N,10,Adventure
tt0000575,5.9,356,short,"20,000 Leagues Under the Sea",20000 lieues sous les mers,0,1907,\N,10,Fantasy
tt0000575,5.9,356,short,"20,000 Leagues Under the Sea",20000 lieues sous les mers,0,1907,\N,10,Sci-Fi
tt0000576,6.0,180,short,Ali Baba and the Forty Thieves,Ali Baba et les quarante voleurs,0,1907,\N,8,Drama
tt0000576,6.0,180,short,Ali Baba and the Forty Thieves,Ali Baba et les quarante voleurs,0,1907,\N,8,Fantasy
tt0000576,6.0,180,short,Ali Baba and the Forty Thieves,Ali Baba et les quarante voleurs,0,1907,\N,8,Short
tt0000578,7.1,10,short,"An Awful Skate; or, The Hobo on Rollers","An Awful Skate; or, The Hobo on Rollers",0,1907,\N,\N,Comedy
tt0000578,7.1,10,short,"An Awful Skate; or, The Hobo on Rollers","An Awful Skate; or, The Hobo on Rollers",0,1907,\N,\N,Family
tt0000578,7.1,10,short,"An Awful Skate; or, The Hobo on Rollers","An Awful Skate; or, The Hobo on Rollers",0,1907,\N,\N,Short
tt0000582,5.1,554,short,Ben Hur,Ben Hur,0,1907,\N,15,Drama
tt0000582,5.1,554,short,Ben Hur,Ben Hur,0,1907,\N,15,Short
tt0000583,5.6,19,short,The Lady with the Camellias,Kameliadamen,0,1907,\N,\N,Drama
tt0000583,5.6,19,short,The Lady with the Camellias,Kameliadamen,0,1907,\N,\N,Romance
tt0000583,5.6,19,short,The Lady with the Camellias,Kameliadamen,0,1907,\N,\N,Short
tt0000584,5.0,46,short,El ciego de la aldea,El ciego de la aldea,0,1907,\N,8,Crime
tt0000584,5.0,46,short,El ciego de la aldea,El ciego de la aldea,0,1907,\N,8,Drama
tt0000584,5.0,46,short,El ciego de la aldea,El ciego de la aldea,0,1907,\N,8,Short
tt0000586,7.0,5,short,A Curious Dream,A Curious Dream,0,1907,\N,\N,Drama
tt0000586,7.0,5,short,A Curious Dream,A Curious Dream,0,1907,\N,\N,Short
tt0000591,6.0,5,short,The Prodigal Son,L'enfant prodigue,0,1907,\N,9,Drama
tt0000591,6.0,5,short,The Prodigal Son,L'enfant prodigue,0,1907,\N,9,Short
tt0000597,4.9,47,short,The Magic Mirror,Les glaces merveilleuses,0,1907,\N,7,Short
tt0000598,5.3,21,short,"Hamlet, Prince of Denmark",Hamlet,0,1907,\N,\N,Drama
tt0000598,5.3,21,short,"Hamlet, Prince of Denmark",Hamlet,0,1907,\N,\N,Short
tt0000599,4.7,7,short,IsbjÃ¸rnejagten,IsbjÃ¸rnejagten,0,1907,\N,\N,Drama
tt0000599,4.7,7,short,IsbjÃ¸rnejagten,IsbjÃ¸rnejagten,0,1907,\N,\N,Short
tt0000601,5.8,6,short,Lohengrin,Lohengrin,0,1910,\N,\N,Drama
tt0000601,5.8,6,short,Lohengrin,Lohengrin,0,1910,\N,\N,Short
tt0000602,4.8,143,short,Lion Hunting,LÃ¸vejagten,0,1907,\N,10,Adventure
tt0000602,4.8,143,short,Lion Hunting,LÃ¸vejagten,0,1907,\N,10,Drama
tt0000602,4.8,143,short,Lion Hunting,LÃ¸vejagten,0,1907,\N,10,Short
tt0000609,4.5,11,short,Othello,Otello,0,1906,\N,\N,Drama
tt0000609,4.5,11,short,Othello,Otello,0,1906,\N,\N,Music
tt0000609,4.5,11,short,Othello,Otello,0,1906,\N,\N,Romance
tt0000610,5.0,10,short,Othello,Othello,0,1908,\N,\N,Drama
tt0000610,5.0,10,short,Othello,Othello,0,1908,\N,\N,Romance
tt0000610,5.0,10,short,Othello,Othello,0,1908,\N,\N,Short
tt0000613,4.3,7,short,O Rapto de Uma Actriz,O Rapto de Uma Actriz,0,1907,\N,\N,Drama
tt0000613,4.3,7,short,O Rapto de Uma Actriz,O Rapto de Uma Actriz,0,1907,\N,\N,Short
tt0000614,6.5,787,short,The Red Spectre,Le spectre rouge,0,1907,\N,9,Fantasy
tt0000614,6.5,787,short,The Red Spectre,Le spectre rouge,0,1907,\N,9,Horror
tt0000614,6.5,787,short,The Red Spectre,Le spectre rouge,0,1907,\N,9,Short
tt0000615,4.8,14,movie,Robbery Under Arms,Robbery Under Arms,0,1907,\N,\N,Drama
tt0000617,4.6,16,short,The Robber's Sweetheart,RÃ¸verens brud,0,1907,\N,\N,Drama
tt0000617,4.6,16,short,The Robber's Sweetheart,RÃ¸verens brud,0,1907,\N,\N,Short
tt0000621,6.4,475,short,That Fatal Sneeze,That Fatal Sneeze,0,1907,\N,6,Comedy
tt0000621,6.4,475,short,That Fatal Sneeze,That Fatal Sneeze,0,1907,\N,6,Fantasy
tt0000621,6.4,475,short,That Fatal Sneeze,That Fatal Sneeze,0,1907,\N,6,Short
tt0000627,6.1,14,short,'Ostler Joe,'Ostler Joe,0,1908,\N,\N,Drama
tt0000627,6.1,14,short,'Ostler Joe,'Ostler Joe,0,1908,\N,\N,Short
tt0000628,5.6,616,short,The Adventures of Dollie,The Adventures of Dollie,0,1908,\N,12,Action
